A375_vitro_vehicle_rep1	A375_vitro_vehicle_rep2	A375_vitro_vehicle_rep3	A375_vitro_vem_6h_rep1	A375_vitro_vem_6h_rep2	A375_vitro_vem_6h_rep3	A375_vitro_vem_48h_rep1	A375_vitro_vem_48h_rep2	A375_vitro_vem_48h_rep3
CXorf65	3.148737038134	0	0.940917770004496	0.982648616641976	2.5332341763335	3.42548137772342	4.13522860535364	5.16318473214208	3.31281199590363
CXorf66	0	0	0	0	0	0	0	0	0
CXorf68	0	0	0	0	0	0	0	0	0
CXorf69	0	0	0	0.982648616641976	0	1.14182712590781	0	1.03263694642842	2.20854133060242
CYB561	1000.2487991139	864.439289000646	938.095016694483	849.991053395309	754.059373155273	882.632368326734	1056.13738580732	1025.40848780342	1053.47421469735
CYB561D1	192.072959326174	216.923284567289	217.352004871039	326.239340725136	302.299278375798	368.810161668221	398.636037556091	368.651389874945	390.911815516628
CYB561D2	378.898023588791	287.423352051658	476.104391622275	343.927015824692	481.314493503366	495.552972643988	425.101500630354	488.437275660641	500.234611381448
CYB5A	154.288114868566	133.407820008883	145.842254350697	177.859399612198	158.7493417169	156.430316249369	126.537995323821	160.058726696405	126.991126509639
CYB5B	1922.82875128716	1573.77842953568	2175.4018842504	1706.86064710711	1402.56732229665	1609.97624753001	738.55182891616	891.165684767723	972.862456130366
CYB5D1	442.922343364183	409.985007832176	434.704009742077	506.064037570617	637.530601043932	593.750105472059	401.944220440374	428.544332767793	417.414311483857
CYB5D2	288.634228495617	287.423352051658	368.839765841763	357.684096457679	492.291841600811	364.24285316459	464.799695241749	445.066523910647	427.352747471568
CYB5R1	422.980342122667	428.423487020396	548.555059912621	464.792795671655	583.488271948817	711.358299440563	586.375416239146	781.706168446311	745.382699078317
CYB5R2	50.379792610144	28.2000269937476	89.3871881504271	15.7223778662716	19.4214620185569	37.6802951549576	11.5786400949902	13.4242803035694	7.72989465710847
CYB5R3	1596.40967833394	1901.33258923229	2043.67339644977	1747.14924038943	1611.98134754022	1958.23352093189	1573.8680071976	2457.67593249963	2642.51970206579
CYB5R4	249.799805025297	216.923284567289	238.052195811138	225.026533211012	303.143689767909	308.293323995108	157.965732724509	186.907287303543	199.872990419519
CYB5RL	61.9251617499687	56.4000539874951	66.8051616703192	83.5251324145679	95.418487308562	69.6514546803762	76.088206338507	87.7741404464154	89.445923889398
CYBA	734.705308897933	967.477849170108	1109.3420508353	620.051277101087	925.47488575384	923.738144859415	897.34460736174	1414.71261660693	1365.9828129776
CYBASC3	885.844686728365	885.047001034539	1106.51929752529	972.822130475556	1078.31334772596	1176.08193968504	1147.93946084617	1223.67478151767	1242.30449846386
CYBB	4.19831605084533	0	0.940917770004496	0.982648616641976	0	1.14182712590781	0.827045721070728	0	1.10427066530121
CYBRD1	344.261916169317	548.815909955241	543.850471062599	440.226580255605	505.80242387459	443.028924852229	1188.46470117864	1754.45017198188	1811.00389109398
CYC1	1889.2422228804	1866.62486370152	2178.22463756041	1775.64605027205	2092.45142965147	2160.33692221757	1471.31433778482	2037.39269530327	1827.5679510735
CYCS	2348.95783044796	1636.68618206019	2039.90972536975	1943.67896371783	2016.45440436147	2517.72881262671	901.479835967093	1229.87060319624	1232.36606247615
CYCSP52	1.04957901271133	0	1.88183554000899	0	0	0	0.827045721070728	0	0
CYFIP1	2253.44614029123	2749.50263189039	2267.61182571084	2321.99868112499	2147.3381701387	2001.62295171638	2383.54576812584	2327.56367724965	2377.4947423935
CYFIP2	168.982221046525	321.046461159588	361.312423681727	210.286803961383	305.676923944243	456.730850363122	478.859472499951	444.033886964219	544.405437993496
CYGB	11.5453691398247	11.9307806512009	6.58642439003147	8.84383754977778	6.75529113688934	10.2764441331703	22.3302344689097	49.566573428564	69.5690519139762
CYHR1	267.64264824139	348.161871730499	414.003818801978	374.389122940593	488.069784640255	470.432775874016	553.293587396317	721.813225553463	659.249587184822
CYLC1	0	0	0	0	0	0	0	0	0
CYLC2	0	0	0	0	0	0	0	0	0
CYLD	481.756766834502	443.608116940106	450.699611832154	535.543496069877	461.893031484809	497.836626895804	502.016752689932	478.110906196357	554.343873981207
CYMP	0	0	0	0	0	0	0	0	0
CYP11A1	28.338633343206	14.1000134968738	12.2319310100585	10.8091347830617	24.4879303712239	15.9855797627093	18.195005863556	33.0443822857093	26.502495967229
CYP11B1	0	0	0	0.982648616641976	0	0	0	0	0
CYP11B2	0	0	0	0	0	0	0	0	0
CYP17A1	0	0	0.940917770004496	0	0	1.14182712590781	0	0	1.10427066530121
CYP19A1	2.09915802542267	0	0	0.982648616641976	5.06646835266701	2.28365425181561	3.30818288428291	6.1958216785705	4.41708266120484
CYP1A1	95.5116901567313	215.838668144452	203.238238320971	98.2648616641976	380.829537842137	524.098650791683	173.679601424853	165.221911428547	215.332779733736
CYP1A2	0	1.08461642283644	0	0	0	0	0	0	0
CYP1B1	100.759585220288	136.661669277392	126.082981180603	370.458528474025	800.501999721387	691.947238300131	599.608147776278	404.793682999939	740.965616417112
CYP1B1-AS1	5.24789506355667	3.25384926850933	3.76367108001799	13.7570806329877	10.9773480974452	14.8437526368015	26.4654630742633	10.3263694642842	6.62562399180726
CYP20A1	218.312434643957	187.638641150705	186.30171846089	187.685885778617	197.592265754013	224.939943803838	201.799155941258	223.049580428538	230.792569047953
CYP21A1P	0	0	0	0	0	0	0	0	0
CYP21A2	0	0	0	0	0	0	0	1.03263694642842	0
CYP24A1	0	0	0	0	0	0	0	0	0
CYP26A1	9.446211114402	8.67693138269155	14.1137665500674	7.86118893313581	1.68882278422234	2.28365425181561	1.65409144214146	0	2.20854133060242
CYP26B1	41.9831605084533	18.4384791882196	27.2866153301304	44.2191877488889	27.8655759396685	20.5528882663405	62.0284290803046	42.3381148035651	39.7537439508435
CYP26C1	0	0	0	0.982648616641976	0.844411392111168	0	0	0	0
CYP27A1	142.742745728741	206.077120338924	207.001909400989	136.588157713235	267.67841129924	255.769276203349	541.714947301327	790.999900964167	793.97060835157
CYP27B1	378.898023588791	426.254254174723	374.48527246179	203.408263644889	227.146664477904	250.06014057381	123.229812439538	155.928178910691	157.910705138073
CYP27C1	147.990640792298	118.223190089172	122.319310100585	93.3516185809877	46.4426265661142	52.5240477917591	54.585017590668	50.5992103749924	64.0476985874702
CYP2A13	0	0	0	0	0	0	0	0	0
CYP2A6	0	0	0	0	0	0	0.827045721070728	0	0
CYP2A7	0	0	0	0	0	0	0	0	0
CYP2B6	0	0	0	0	0	0	0	0	0
CYP2B7P1	0	0	0	0.982648616641976	0	0	0	1.03263694642842	2.20854133060242
CYP2C18	1.04957901271133	0	0	0.982648616641976	0	0	0	0	0
CYP2C19	0	0	0	0.982648616641976	0	0	0	0	0
CYP2C8	1.04957901271133	0	0	0	0	2.28365425181561	0	0	0
CYP2C9	0	0	0	0	0	0	0	0	0
CYP2D6	19.9420012415153	6.50769853701867	6.58642439003147	16.7050264829136	8.44411392111168	5.70913562953903	14.8868229792731	9.29373251785575	5.52135332650605
CYP2D7P1	8.39663210169067	9.761547805528	10.3500954700495	5.89589169985185	5.06646835266701	5.70913562953903	15.7138687003438	5.16318473214208	9.93843598771089
CYP2E1	24.1403172923607	23.8615613024018	22.5820264801079	26.5315126493333	31.2432215081132	12.5600983849859	114.959355228831	81.5783187678449	58.5263452609641
CYP2F1	0	0	0	0	0	0	0	0	0
CYP2G1P	0	0	0	0	0	0	0.827045721070728	0	1.10427066530121
CYP2J2	12.594948152536	19.523095611056	24.4638620201169	16.7050264829136	21.9546961948904	20.5528882663405	14.8868229792731	23.7506497678536	16.5640599795181
CYP2R1	36.7352654448967	24.9461777252382	27.2866153301304	53.0630252986667	32.9320442923356	31.9711595254186	61.2013833592339	33.0443822857093	34.2323906243375
CYP2S1	3.148737038134	11.9307806512009	7.52734216003597	4.91324308320988	7.59970252900051	15.9855797627093	0	2.06527389285683	2.20854133060242
CYP2U1	47.23105557201	66.1616017930231	41.4003818801978	81.559835181284	114.839949327119	51.3822206658513	201.799155941258	185.874650357115	174.474765117591
CYP2W1	1.04957901271133	4.33846569134578	4.70458885002248	2.94794584992593	1.68882278422234	2.28365425181561	3.30818288428291	5.16318473214208	3.31281199590363
CYP39A1	12.594948152536	8.67693138269155	8.46825993004047	11.7917833997037	18.5770506264457	5.70913562953903	19.0220515846267	16.5221911428547	15.4597893142169
CYP3A4	0	0	0	0	0	0	0.827045721070728	0	0
CYP3A43	0	0	0	0	0	0	0	0	1.10427066530121
CYP3A5	4.19831605084533	9.761547805528	1.88183554000899	6.87854031649383	5.91087974477818	2.28365425181561	5.78932004749509	3.09791083928525	2.20854133060242
CYP3A7	0	0	0	0	0	0	0	0	1.10427066530121
CYP3A7-CYP3AP1	0	0	0	0	0	0	0	0	0
CYP46A1	0	0	0	0	0.844411392111168	0	1.65409144214146	2.06527389285683	5.52135332650605
CYP4A11	0	0	0	0	0	0	0	0	0
CYP4A22	0	0	0	0	0	0	0	0	0
CYP4B1	0	0	0	0	0	0	0	0	0
CYP4F11	8.39663210169067	6.50769853701867	6.58642439003147	5.89589169985185	8.44411392111168	25.1201967699717	23.1572801899804	23.7506497678536	37.5452026202411
CYP4F12	1.04957901271133	1.08461642283644	4.70458885002248	1.96529723328395	2.5332341763335	7.99278988135464	5.78932004749509	12.391643357141	17.6683306448194
CYP4F2	0	0	0	0	0.844411392111168	2.28365425181561	1.65409144214146	0	3.31281199590363
CYP4F22	0	0	0	0	0	0	0	0	0
CYP4F24P	0	0	0.940917770004496	0	0	2.28365425181561	0	0	1.10427066530121
CYP4F3	2.09915802542267	0	2.82275331001349	0	1.68882278422234	2.28365425181561	0.827045721070728	2.06527389285683	0
CYP4F30P	0	1.08461642283644	0	0.982648616641976	0	0	0	0	0
CYP4F35P	0	0	0	0	0	0	0	0	1.10427066530121
CYP4F8	0	0	0	0	0	0	0	0	0
CYP4V2	157.4368519067	124.730888626191	134.551241110643	132.657563246667	157.060518932677	113.040885464873	734.416600310806	815.783187678449	737.652804421208
CYP4X1	13.6445271652473	20.6077120338924	12.2319310100585	16.7050264829136	24.4879303712239	19.4110611404327	13.2327315371316	17.5548280892831	14.3555186489157
CYP4Z1	0	0	0	1.96529723328395	0	0	1.65409144214146	0	0
CYP4Z2P	0	0	0	0	0	0	0	0	0
CYP51A1	513.244137215842	849.254659080936	882.580868264218	542.422036386371	648.507949141377	836.959283290422	287.811910932613	394.467313535655	427.352747471568
CYP7A1	0	0	0	0	0	0	0	0	0
CYP7B1	1.04957901271133	1.08461642283644	3.76367108001799	0	4.22205696055584	3.42548137772342	2.48113716321218	1.03263694642842	1.10427066530121
CYP8B1	0	0	0	0	0	0	0	0	0
CYR61	255.047700088854	427.338870597559	382.012614621825	246.644802777136	222.080196125237	682.812621292868	162.928007050933	202.39684149997	422.935664810363
CYS1	0	3.25384926850933	0.940917770004496	1.96529723328395	0	4.56730850363122	1.65409144214146	4.13054778571366	8.83416532240968
CYSLTR1	0	0	0	0	0	0	0	0	0
CYSLTR2	1.04957901271133	0	0	0	0	0	0.827045721070728	0	0
CYSTM1	346.36107419474	543.392827841059	745.206873843561	289.881341909383	426.42775301614	615.444820864308	463.145603799608	690.83411716061	594.097617932051
CYTH1	305.427492698998	310.200296931223	327.439383961565	288.898693292741	288.788696102019	299.158706987845	353.148522897201	388.271491857084	369.930672875905
CYTH2	1160.83438805873	869.862371114828	1016.19119160486	830.33808106247	927.163708538062	846.093900297684	1210.79493564755	1291.82881998195	1240.09595713326
CYTH3	401.988761868441	323.21569400526	313.325617411497	389.128852190222	285.411050533575	449.879887607676	484.648792547447	519.416384053493	534.467002005786
CYTH4	3.148737038134	1.08461642283644	3.76367108001799	0	2.5332341763335	4.56730850363122	0	2.06527389285683	4.41708266120484
CYTIP	0	0	0	0	0	0	0	0	0
CYTL1	9.446211114402	4.33846569134578	4.70458885002248	1.96529723328395	8.44411392111168	4.56730850363122	8.27045721070728	15.4895541964262	8.83416532240968
CYYR1	0	0	0	0	0	0	0	0	0
D21S2088E	0	0	0	0	0	0	0	0	0
D2HGDH	242.452751936318	231.023298064163	290.743590931389	277.106909893037	278.655759396685	254.627449077441	330.818288428291	356.259746517804	282.69329031711
D4S234E	8.39663210169067	4.33846569134578	6.58642439003147	2.94794584992593	5.91087974477818	2.28365425181561	7.44341148963655	5.16318473214208	7.72989465710847
DAAM1	88.164637067752	83.5154645584062	69.6279149803327	89.4210241144198	102.173778445451	147.295699242107	93.4561664809923	80.5456818214165	109.32279586482
DAAM2	476.508871770945	597.623648982881	499.627335872388	401.903284206568	285.411050533575	314.002459624647	371.343528760757	325.280638124951	298.153079631327
DAB1	1.04957901271133	1.08461642283644	0	2.94794584992593	0	0	29.7736459585462	5.16318473214208	8.83416532240968
DAB2	434.525711262492	476.146609625199	418.708407652001	554.213819786074	501.580366914034	554.927983191194	347.359202849706	446.099160857076	398.641710173737
DAB2IP	647.590250842893	652.93908654754	505.272842492414	410.747121756346	494.825075777144	468.149121622201	688.929085651916	774.477709821312	722.193015106991
DACH1	9.446211114402	10.8461642283644	8.46825993004047	23.5835667994074	14.3549936658899	10.2764441331703	12.4056858160609	9.29373251785575	28.7110372978315
DACH2	0	0	0	0	0	0	0	0	1.10427066530121
DACT1	103.908322258422	204.992503916088	148.66500766071	28.4968098826173	30.398810116002	34.2548137772342	52.9309261485266	15.4895541964262	30.9195786284339
DACT2	0	0	0	0	0	0	0	0	0
DACT3	26.2394753177833	26.0307941480747	15.0546843200719	36.3579988157531	39.6873354292249	27.4038510217874	81.8775263860021	99.133146857128	109.32279586482
DAD1	964.563112681715	887.216233880212	1233.54319647589	826.407486595902	1058.8918857074	1193.20934657366	703.815908631189	904.589965071293	959.611208146751
DAG1	3690.31980869305	3619.36500300521	3231.11162219544	4515.27039346988	4702.52704266709	5102.82542568199	6859.51721056062	5958.31518089196	7399.71772818341
DAGLA	138.544429677896	182.215559036523	135.492158880647	128.726968780099	162.126987285344	186.117821522972	177.814830030206	183.809376464258	184.413201105302
DAGLB	289.683807508328	309.115680508387	342.494068281637	453.001012271951	427.272164408251	486.418355636725	291.120093816896	285.007797214243	293.735996970122
DAK	786.134680520789	917.585493719632	871.289855024164	745.83030003126	933.918999674952	818.690049275897	682.31271988335	753.824970892744	759.738217727232
DALRD3	1338.21324120695	1347.09359716286	1480.06365221707	1348.19390203279	1461.67611974443	1477.5243009247	1777.32125458099	2257.34436489252	2027.44094149302
DANCR	1007.59585220288	731.031468991764	1121.57398184536	1064.20845182326	824.1455187005	1050.48095583518	374.65171164504	432.674880553506	433.978371463375
DAND5	0	0	2.82275331001349	0	0.844411392111168	2.28365425181561	0	0	1.10427066530121
DAO	0	0	0	0	0	0	0	0	0
DAOA	0	0	0	0	0	0	0	0	0
DAOA-AS1	0	0	0	0	0	0	0	0	0
DAP	2718.40964292235	2970.76438214902	3251.81181313554	2270.90095305961	2345.77484728482	2219.71193276478	2080.01998849288	2660.0727739996	2648.0410553923
DAP3	2663.83153426136	2700.69489286275	2709.84317761295	2497.8927835039	2425.99392953539	2343.02926236282	1904.68629562589	2107.6120076604	1837.50638706121
DAPK1	33.5865284067627	50.9769718733129	67.7460794403237	41.271241898963	42.2205696055584	87.9206886949011	19.8490973056975	29.9464714464241	43.0665559467472
DAPK2	5.24789506355667	3.25384926850933	1.88183554000899	3.9305944665679	5.91087974477818	6.85096275544684	4.96227432642437	5.16318473214208	6.62562399180726
DAPK3	655.986882944583	652.93908654754	970.086220874636	640.686898050568	814.012581995166	1010.51700642841	668.252942625148	802.358907374879	816.056021657594
DAPL1	0	0	0	0	0	0	0	0	1.10427066530121
DAPP1	0	0	0	0	0	1.14182712590781	0	0	0
DARC	5.24789506355667	2.16923284567289	0	2.94794584992593	0	0	8.27045721070728	6.1958216785705	4.41708266120484
DARS	1334.0149251561	1347.09359716286	1189.32006128568	1359.98568543249	1158.53242997652	1129.26702752282	1099.143763303	1089.43197848198	1039.11869604844
DARS2	1675.12810428729	1888.31719215825	1640.01967311784	1833.62231865393	1530.91785389755	1510.63728757603	565.699273212378	827.142194089161	887.833614902173
DAXX	1119.90080656299	976.1547805528	1057.59157348505	925.654996876741	791.213474408164	799.278988135464	798.926166554323	833.338015767732	747.591240408919
DAZ1	0	0	0	0	0	0	0	0	0
DAZ2	0	0	0	0	0	0	0	0	0
DAZ3	0	0	0	0	0	0	0	0	0
DAZ4	0	0	0	0	0	0	0	0	0
DAZAP1	2440.27120455385	2111.74817526256	2284.54834557092	2033.09998783225	1812.95125886268	1978.78640919823	1035.46124278055	1147.25964748197	1246.72158112507
DAZAP2	2165.28150322348	2650.80253741227	2811.46229677343	2122.52101194667	3119.25568245865	3001.86351401162	2903.75752667933	3759.83112194586	3704.82808208556
DAZL	0	0	0	0	0	0	0	0	0
DBC1	0	0	0	0.982648616641976	0	0	0	0	0
DBF4	538.434033520914	378.531131569919	423.412996502023	549.300576702864	390.962474547471	356.250063283236	249.76780776336	217.886395696396	245.148087696869
DBF4B	256.097279101565	175.707860499504	206.060991630985	272.193666809827	231.36872143846	228.365425181561	119.094583834185	152.830268071406	129.199667840242
DBH	0	0	0	0	0	0	0	0	2.20854133060242
DBI	1303.57713378748	973.985547707127	1588.26919576759	1253.85963483516	1201.59741097419	1567.72864387142	1205.00561560005	1831.89794296401	1677.38714059254
DBIL5P	7.34705308897933	9.761547805528	6.58642439003147	16.7050264829136	11.8217594895564	7.99278988135464	13.2327315371316	14.4569172499978	8.83416532240968
DBIL5P2	0	0	0.940917770004496	0	0	0	0	0	1.10427066530121
DBN1	1000.2487991139	1370.95515846527	1226.01585431586	760.570029280889	597.843265614707	642.848671886095	848.548909818567	1517.97631124977	1330.64615168796
DBNDD1	314.8737038134	856.846974040791	807.307446663858	179.824696845482	404.473056821249	464.723640244477	231.572801899804	428.544332767793	377.660567533014
DBNDD2	3.148737038134	1.08461642283644	1.88183554000899	2.94794584992593	2.5332341763335	1.14182712590781	4.96227432642437	7.22845862499891	2.20854133060242
DBNL	1645.73989193137	1645.36311344289	1728.46594349826	1363.91627989906	1382.30144888598	1466.10602966562	1327.40838231852	1409.54943187479	1370.3998956388
DBP	30.4377913686287	74.8385331757147	78.0961749103732	93.3516185809877	71.7749683294493	95.9134785762557	205.934384546611	327.345912017808	266.129230337592
DBR1	468.112239669255	373.108049455737	374.48527246179	438.261283022321	385.896006194804	413.341419578626	310.969191122594	296.366803624955	331.281199590363
DBT	426.129079160801	429.508103443232	364.13517699174	583.693278285334	532.823588422147	500.120281147619	760.055017663999	529.742753517777	620.60011389928
DBX1	0	0	0	0	0	0	0	0	0
DBX2	2.09915802542267	2.16923284567289	2.82275331001349	0.982648616641976	0.844411392111168	0	0.827045721070728	0	0
