"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0001666","response to hypoxia","90/992","354/17913",1.29553630627843e-35,3.00564423056597e-33,1.1187978796535e-33,"ACTN4/ADA/ADAM17/AKT1/APAF1/ARNT/ATM/BAD/BCL2/BECN1/BNIP3/CASP3/CAT/CAV1/CCNB1/CDKN1B/CFLAR/CREB1/CREBBP/DNM1L/DNMT3A/E2F1/EGLN1/EGR1/EIF4EBP1/ENO1/EP300/EPAS1/ERCC2/ETS1/FOXO3/HIF1A/HK2/HMOX1/HSF1/HSP90B1/ICAM1/MDM2/MDM4/MIR146A/MIR155/MIR21/MIR214/MIR34A/MMP14/MTOR/MYB/MYC/NDRG1/NF1/NOTCH1/PAK1/PDK1/PDK3/PLAT/PMAIP1/PPARA/PPARD/PRKAA1/PRKCE/PSMB6/PSMB9/PSMD2/PSMD7/PSMD9/PTEN/PTGS2/RAF1/REST/RHOA/ROCK2/S100B/SFRP1/SIRT1/SIRT2/SLC2A1/SLC9A1/SMAD3/SMAD4/SRC/SRF/TGFB1/TGFB3/TGFBR2/THBS1/TP53/TWIST1/USF1/VEGFA/XRCC1",90
"BP","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","67/992","196/17913",2.34119496260341e-35,5.22266568580762e-33,1.94404488595126e-33,"AIFM1/AKT1/APAF1/ARL6IP1/ARL6IP5/ARRB1/BAD/BAK1/BAX/BCAP31/BCL10/BCL2L11/CASP8/CASP9/CD44/CDKN2D/CFLAR/CSNK2A1/CCN2/CCN1/DDX3X/DHCR24/DIABLO/DNAJB6/F2R/FADD/FAS/FASLG/HGF/HMGB1/HSF1/HSPD1/HTRA2/JAK2/LEF1/MAGEA3/MDM2/MGMT/MICAL1/MIRLET7B/MYC/NGFR/PAK2/PARK7/PLAUR/PMAIP1/PPARG/PTGS2/PYCARD/RAF1/REST/RHOA/ROBO1/RPS3/SFRP2/SIRT1/SMAD3/SOX2/SRC/THBS1/TNF/TNFRSF10B/TNFSF10/TRAF2/VCP/VEGFA/XIAP",67
"BP","GO:0061458","reproductive system development","99/992","429/17913",2.8882757280884e-35,6.20444415663434e-33,2.30949454904846e-33,"ADA/AKT1/ARNT/ARRB1/ATM/ATRX/AXL/BAK1/BAX/BCL2/BCL2L1/BCL2L11/BIRC6/BPTF/BSG/CASP2/CASP3/CASP8/CCND1/CDKN1B/CDKN1C/CEBPB/CTNNB1/CTSB/CCN1/DHCR24/DNAJB6/EGFR/EGLN1/EPAS1/ERCC1/ESR1/FANCA/FKBP4/FLNA/FOSL1/FOXO3/FRS2/HES1/HIF1A/HSF1/HSPA5/HTRA1/ICAM1/ID4/IL10/ING2/JUNB/KIT/KITLG/LIF/MAP2K1/MAPK1/MAPK14/MAPK3/MED1/MEN1/MMP14/MSH2/NCOA1/NDUFS6/PDGFRA/PHB/PLEKHA5/PPARD/PPARG/PTEN/PTGS2/PTK2/PTPN11/RARA/RPS6/RXRA/SDC1/SETD2/SF1/SFRP1/SFRP2/SIRT1/SMAD4/SNAI1/SPINT2/SPP1/SRC/STAT5B/STK11/STK4/TBX3/TFAP2C/TGFBR1/TIPARP/TNC/TNFSF10/TRIM28/TYRO3/VDR/VEGFA/WT1/YBX3",99
"BP","GO:0009636","response to toxic substance","107/992","499/17913",4.92371748513221e-35,1.01991290763453e-32,3.79644532406247e-33,"ABL1/ACTB/ADA/ADAM9/AHR/AIFM1/APEX1/APOE/ATF4/AXL/BAD/BAK1/BAX/BCL2/BCL2L1/BECN1/BNIP3/CALM3/CASP3/CASP8/CAT/CCNB1/CCND1/CDH1/CDK1/CDK4/CDKN1A/CPOX/CREB1/CRK/DAXX/DNMT3A/EEF2/EGR1/EIF4EBP1/ETS1/EZH2/FOS/FOSL1/FOXO3/FYN/G6PD/GSTK1/GSTM2/GSTP1/HDAC2/HDAC6/HGF/HMOX1/HPRT1/HSF1/HTRA2/ICAM1/IL10/IL6/JUN/KDM6B/MAPK1/MAPK3/MDM2/MET/MGMT/MIR155/MIR21/MIR34A/MIRLET7B/MPST/MYB/NFKB1/NQO1/OGG1/PARK7/PAWR/PCNA/PHB/PPARA/PRKAA1/PRKCD/PRKCE/PTEN/PTGS2/RANBP2/RARA/RELA/RHOA/RHOB/RIPK3/RPS3/SDC1/SDF4/SESN2/SETDB1/SIRT1/SOD2/SPARC/SRC/SRF/STAT1/STAT3/STAT6/TNC/TNF/TXN/TXNIP/TXNRD1/TYMS/XPA",107
"BP","GO:0042110","T cell activation","100/992","443/17913",9.47219110930883e-35,1.89443822186177e-32,7.05171105814607e-33,"ABL1/ADA/ADAM17/AKT1/ANXA1/ATG5/B2M/BAD/BAX/BCL10/BCL2/BCL3/BCL6/CASP3/CASP8/CAV1/CCND3/CD151/CD276/CD44/CD46/CD47/CD81/CDC42/CDK6/CEBPB/CTNNB1/CYLD/EGR1/ERBB2/FADD/FANCA/FANCD2/FLOT2/FYN/HES1/HLA-DPB1/HLA-E/HMGB1/HSPD1/HSPH1/ICAM1/IGF1/IL10/IL1B/IL6/IL6ST/IRF4/KIT/LEF1/LGALS1/MAD1L1/MICA/MIR155/MIR21/MSN/MTOR/MYB/NFATC2/P2RX7/PAG1/PAK1/PAK2/PAWR/PDPK1/PIK3CA/PRKAR1A/PRNP/PTPN11/PYCARD/RAB27A/RAC1/RARA/RHOA/RIPK3/RPS3/RPS6/RUNX1/RUNX3/SDC4/SMAD3/SMAD7/SOS1/SOX4/SRC/SRF/STAT3/STAT5B/STAT6/STK11/TFRC/TGFB1/TGFBR2/TNFRSF1B/TP53/TREX1/TSC1/TWSG1/XBP1/YES1",100
"BP","GO:0045862","positive regulation of proteolysis","86/992","333/17913",1.30160518549986e-34,2.5164366919664e-32,9.36699029986041e-33,"ADAM9/AIFM1/AKT1/ANTXR1/APAF1/APOE/APP/ARL6IP5/ARRB1/AURKA/AXIN1/BAD/BAK1/BAX/BCAP31/BCL10/BCL2L11/BTRC/CASP8/CASP9/CAV1/CFLAR/CLU/CSNK1A1/CCN2/CCN1/DAB2IP/DDX3X/DIABLO/EDEM1/EGF/ENO1/F2R/FADD/FAS/FASLG/FBXW7/FN1/FYN/GSK3A/GSK3B/HDAC2/HMGB1/HSF1/HSPA1A/HSPD1/HTRA2/IL1B/JAK2/MAPK14/MAPK3/MAPK9/MDM2/MIR205/MIR21/MMP14/MYC/NGFR/PHB/PLK1/PMAIP1/PPARG/PTEN/PTK2/PYCARD/REST/RHOA/ROBO1/ROCK2/RPS3/SFRP2/SIRT1/SIRT2/SMAD3/SMAD7/SRC/STAT3/TAF1/TNF/TNFRSF10B/TNFRSF1B/TNFSF10/TRAF2/USP13/USP5/VCP",86
"BP","GO:0043410","positive regulation of MAPK cascade","106/992","499/17913",2.5087755955013e-34,4.5489494847998e-32,1.69326595160152e-32,"ABL1/ADAM9/AKAP12/APOE/APP/ARL6IP5/ARRB1/AXIN1/BIRC7/BRAF/CD44/CD81/CDH2/CDK1/CFLAR/CRK/CCN2/CTNNB1/DAB2IP/DAXX/DKK1/DUSP6/EGF/EGFR/ERBB2/EZH2/F2R/FBXW7/FGF2/FGFR1/FGFR3/FRS2/GADD45A/GDF15/HGF/HMGB1/HRAS/ICAM1/IGF1/IGFBP3/IGFBP4/IL1B/IL6/ILK/JAK2/JUN/KIDINS220/KIT/KITLG/KRAS/LIF/LRP1/MAP2K1/MAP2K2/MAP2K7/MAP3K1/MAP3K10/MAP3K13/MAP3K14/MAP3K7/MAPK1/MAPK14/MAPK3/MIF/MIR21/MIR221/MIR222/MIRLET7B/NOTCH1/NQO2/NRG1/NRP1/P2RX7/PAK1/PDGFRA/PHB/PKN1/PRKAA1/PRKCA/PRKCE/PTEN/PTPN11/PYCARD/RAF1/RAP1A/RAP1B/ROBO1/ROCK1/ROCK2/RPS3/SDCBP/SHC1/SOX2/SPRY2/SRC/TGFA/TGFB1/TGFB3/TGFBR1/THBS1/TIAM1/TIMP2/TNF/TRAF2/VEGFA/ZEB2",106
"BP","GO:2000116","regulation of cysteine-type endopeptidase activity","70/992","222/17913",2.50976523299299e-34,4.5489494847998e-32,1.69326595160152e-32,"AIFM1/AKT1/APAF1/ARL6IP1/ARL6IP5/ARRB1/BAD/BAK1/BAX/BCAP31/BCL10/BCL2L11/BIRC3/CASP8/CASP9/CD44/CDKN2D/CFLAR/CSNK2A1/CCN2/CCN1/DDX3X/DHCR24/DIABLO/DNAJB6/F2R/FADD/FAS/FASLG/FYN/HGF/HMGB1/HSF1/HSPD1/HTRA2/JAK2/LEF1/MAGEA3/MDM2/MGMT/MICAL1/MIRLET7B/MYC/NGFR/PAK2/PARK7/PLAUR/PMAIP1/PPARG/PSMB9/PTGS2/PYCARD/RAF1/REST/RHOA/ROBO1/RPS3/SFRP2/SIRT1/SMAD3/SOX2/SRC/THBS1/TNF/TNFRSF10B/TNFSF10/TRAF2/VCP/VEGFA/XIAP",70
"BP","GO:0048545","response to steroid hormone","91/992","375/17913",2.81484138377208e-34,4.84027565996807e-32,1.80170696526216e-32,"ADAM9/AIFM1/ANXA1/AXIN1/BAD/BCL2/BCL2L11/BRCA1/CALM3/CALR/CARM1/CASP3/CASP9/CAV1/CCND1/CDKN1A/CFLAR/CLOCK/CCN2/CTNNB1/DAXX/DSG2/EGFR/EIF4E/EIF4EBP1/ENG/EP300/ERRFI1/ESR1/FHL2/FKBP4/FOS/FOSB/FOSL1/FOXO3/GLB1/GSTP1/HDAC1/HDAC6/HNF4A/ICAM1/IL10/IL6/JAK2/KANK2/KAT5/KRAS/LEF1/MDM2/MED1/NCOA1/NCOA3/NR2C2/NR4A1/PAK1/PARK7/PARP1/PCNA/PHB/PPARA/PPARD/PPARG/PTGS2/RARA/RB1/RELA/REST/RHOA/RUNX1/RXRA/S100B/SDC1/SFRP1/SIRT1/SKP2/SMARCA4/SOX10/SPARC/SPP1/SRC/TAF1/TGFB1/TGFB3/TGFBR2/THBS1/TNF/TRIM63/TXNIP/TYMS/VDR/YAP1",91
"BP","GO:1901652","response to peptide","105/992","491/17913",2.83740297308473e-34,4.84027565996807e-32,1.80170696526216e-32,"AKT1/AKT2/APC/APEX1/APP/APRT/BCAR1/BCL2L11/BSG/CAT/CAV1/CCND3/CDK4/CDKN1B/CFLAR/CREB1/CRK/CCN2/EDNRB/EGR1/EIF4EBP1/ERRFI1/FOXO3/FYN/GAB1/GDF15/GSK3A/GSK3B/GSTP1/HSF1/ICAM1/ID1/IGF1/IGF1R/IL10/IL1B/IRS1/JAG1/JAK2/JUND/LRP1/MAPK14/MDM2/MEN1/MIR146A/MMP2/MMP3/MTOR/MYO5A/NAMPT/NFKB1/NFKBIA/NGFR/NME2/NR4A1/PAK1/PARP1/PDPK1/PHB/PHIP/PIK3CA/PNPT1/PPARA/PPARG/PRKAA1/PRKAR1A/PRKCD/PRKCI/PRNP/PTEN/PTGS2/PTK2/PTPN11/PXN/RAB8A/RANGAP1/RAP1B/RELA/ROCK1/ROCK2/SESN2/SHC1/SIRT1/SLC2A1/SLC9A1/SOCS2/SOS1/SP1/SPARC/SRC/SRSF6/STAT1/STAT3/STAT5A/STAT5B/TGFB1/TIMP1/TNFSF10/TP53/TSC1/TSC2/USF1/USO1/VIM/XBP1",105
"BP","GO:0048608","reproductive structure development","97/992","426/17913",4.76996548783742e-34,7.90451423698773e-32,2.94231555355024e-32,"ADA/AKT1/ARNT/ARRB1/ATM/ATRX/AXL/BAK1/BAX/BCL2/BCL2L1/BCL2L11/BIRC6/BPTF/BSG/CASP2/CASP3/CASP8/CCND1/CDKN1B/CDKN1C/CEBPB/CTNNB1/CTSB/CCN1/DHCR24/DNAJB6/EGFR/EGLN1/EPAS1/ERCC1/ESR1/FANCA/FKBP4/FLNA/FOSL1/FOXO3/FRS2/HES1/HIF1A/HSF1/HSPA5/HTRA1/ICAM1/ID4/IL10/ING2/JUNB/KIT/KITLG/LIF/MAP2K1/MAPK1/MAPK14/MAPK3/MED1/MEN1/MMP14/MSH2/NCOA1/PDGFRA/PHB/PPARD/PPARG/PTEN/PTGS2/PTK2/PTPN11/RARA/RPS6/RXRA/SDC1/SETD2/SF1/SFRP1/SFRP2/SIRT1/SMAD4/SNAI1/SPINT2/SPP1/SRC/STAT5B/STK11/STK4/TBX3/TFAP2C/TGFBR1/TIPARP/TNC/TNFSF10/TRIM28/TYRO3/VDR/VEGFA/WT1/YBX3",97
"BP","GO:0052547","regulation of peptidase activity","93/992","398/17913",1.29979901668473e-33,2.09412063799207e-31,7.79499351818827e-32,"AIFM1/AKT1/ANTXR1/APAF1/APP/ARL6IP1/ARL6IP5/ARRB1/BAD/BAK1/BAX/BCAP31/BCL10/BCL2L11/BIRC3/BIRC5/BIRC6/BST2/CASP8/CASP9/CAV1/CD44/CDKN2D/CFLAR/CSNK2A1/CCN2/CCN1/DDX3X/DHCR24/DIABLO/DNAJB6/F2R/FADD/FAS/FASLG/FN1/FYN/GAPDH/HDAC1/HGF/HMGB1/HSF1/HSPD1/HTRA2/JAK2/LEF1/MAGEA3/MAPK14/MAPK3/MDM2/MGMT/MICAL1/MIR205/MIR21/MIRLET7B/MYC/NGFR/PAK2/PARK7/PEBP1/PLAUR/PMAIP1/PPARG/PSMB9/PTGS2/PTTG1/PYCARD/RAF1/REST/RHOA/ROBO1/ROCK2/RPS3/SERPINB1/SFRP2/SIRT1/SMAD3/SOX2/SPINT2/SRC/STAT3/THBS1/TIMP1/TIMP2/TIMP3/TNF/TNFRSF10B/TNFSF10/TRAF2/VCP/VEGFA/VTN/XIAP",93
"BP","GO:0034614","cellular response to reactive oxygen species","60/992","165/17913",1.67480267610345e-33,2.62536635713514e-31,9.77246170323805e-32,"ABL1/AIFM1/AKT1/APEX1/AXL/BECN1/BNIP3/CDK1/CDK2/CFLAR/CRK/EGFR/ETS1/EZH2/FOS/FOXO3/HDAC2/HDAC6/HGF/HNRNPD/HSF1/IL10/IL6/JUN/KDM6B/MAPK1/MAPK3/MAPK8/MAPK9/MDM2/MET/MIR155/MIR21/MIR34A/MIRLET7B/MMP2/MMP3/MYB/NQO1/PARK7/PAWR/PCNA/PDGFRA/PRKAA1/PRKCD/PTPRK/PXN/RELA/RHOB/RIPK3/RPS3/SIRT1/SOD2/SRC/STAT6/TNF/TPM1/TRAF2/TREX1/TXN",60
"BP","GO:0045785","positive regulation of cell adhesion","91/992","388/17913",4.92093179166927e-33,7.51089589254784e-31,2.79579808994839e-31,"ABL1/ADA/ADAM9/AKT1/ANXA1/ARL2/ATM/BAD/BAG4/BCL10/BCL6/CALR/CAV1/CD276/CD44/CD46/CD47/CD81/CDC42/CDK6/CRK/CYLD/CCN1/ERBB2/ETS1/FADD/FLNA/FLOT2/FN1/FYN/GSK3B/HES1/HLA-DPB1/HLA-E/HMGB1/HSPD1/HSPH1/ICAM1/IGF1/IL10/IL1B/IL6/IL6ST/ILK/ITGA5/ITGAV/JAK2/LGALS1/MIR155/MIR21/MYB/NEDD9/NID1/NRP1/PAK1/PAK2/PDPK1/PIK3CA/PRKCA/PRKCE/PTPN11/PYCARD/RAC1/RARA/RELA/RHOA/ROCK1/RPS3/RREB1/RUNX1/RUNX3/SDC4/SFRP1/SFRP2/SMAD3/SMAD7/SOX2/SRC/STAT5B/TFRC/TGFB1/TGFBR2/TGM2/TNF/TPM1/TSC1/UTRN/VEGFA/VTN/XBP1/YES1",91
"BP","GO:0071902","positive regulation of protein serine/threonine kinase activity","82/992","322/17913",1.4766915618484e-32,2.19610539967198e-30,8.17461374723635e-31,"ADAM17/ADAM9/AKT1/ARRB1/ATP2B4/BIRC7/CAB39/CALM1/CALM2/CALM3/CCNB1/CCND1/CCND3/CD81/CDK1/CDKN1B/CKS1B/CRK/DAB2IP/DAXX/DBF4/DDX3X/DKK1/DUSP6/EGF/EGFR/ERBB2/EZH2/F2R/FGF2/FGFR1/FRS2/GADD45A/GDF15/HGF/HMGA2/HRAS/IGF1/IL1B/ILK/JAK2/KIDINS220/KIT/KITLG/KRAS/MAP2K1/MAP2K2/MAP2K7/MAP3K1/MAP3K10/MAP3K13/MAP3K14/MAP3K7/MAPK1/MAPK14/MAPK3/MIF/NRG1/P2RX7/PAK1/PKN1/PRKAA1/PTPN11/RAF1/RHOA/ROBO1/RPS3/SHC1/SIRT1/SPRY2/SRC/STK4/TGFA/TGFB1/TGFB3/TGFBR1/THBS1/TIAM1/TNF/TRAF2/VEGFA/ZEB2",82
"BP","GO:0009314","response to radiation","96/992","435/17913",1.57676510170597e-32,2.28630939747366e-30,8.51038216736565e-31,"AKT1/AKT2/APP/ARRB1/ATF4/ATM/ATR/AURKB/BAK1/BAX/BCL2/BCL2L1/BCL3/BHLHE40/BLM/BRCA1/CALM1/CASP3/CASP9/CAT/CCND1/CDKN1A/CDKN2D/CHEK1/CHEK2/CLOCK/CREB1/CREBBP/DDB2/DNMT3A/EGFR/EGR1/EP300/ERCC1/ERCC2/FANCD2/FOS/GADD45A/GNAQ/HIF1A/HMGA2/HRAS/HSF1/HSPA5/ICAM1/ITGB1/JUND/KAT5/KIT/KRAS/MAP2K7/MAPK14/MAPK8/MC1R/MDM2/MEN1/METAP2/MGMT/MSH2/MSH6/MTA1/MTOR/MYC/NAMPT/NF1/OGG1/PARP1/PBK/PCNA/PRKAA1/PTGS2/PTPRK/RAD51/RELA/RHOB/SDF4/SFRP1/SFRP2/SIRT1/SMC1A/SNAI2/STK11/TAF1/TGFB1/TP53/TREX1/TRIM13/TXN/TYR/USF1/XPA/XPC/XRCC5/XRCC6/YAP1/YY1",96
"BP","GO:0042063","gliogenesis","77/992","285/17913",1.64081062131621e-32,2.32114673259366e-30,8.64005798284862e-31,"ABL1/AKT1/AKT2/APP/BNIP3/CDH2/CDK1/CDK6/CDKN2C/CERS2/CLU/CREB1/CTNNB1/DAB2IP/DICER1/E2F1/EEF2/EGFR/ERBB2/ERBB3/ERCC2/ETV5/EZH2/F2/GSTP1/HDAC1/HDAC2/HES1/ID4/IL1B/IL6/IL6ST/ILK/KRAS/LDLR/LIF/LRP1/MAP2K1/MAPK1/MAPK3/MIR146A/MIR221/MIR222/MMP14/MTOR/MYB/NDRG1/NF1/NF2/NOTCH1/NRG1/PHGDH/POU3F2/PPARG/PRKCI/PRMT5/PTEN/PTPN11/RELA/RHEB/RHOA/S100B/SIRT2/SKI/SOX10/SOX2/SOX4/SRGAP2/STAT3/TAL1/TGFB1/TIAM1/TNF/TNFRSF1B/VIM/VTN/WDR1",77
"BP","GO:1901342","regulation of vasculature development","94/992","425/17913",6.10416654112467e-32,8.42956331869597e-30,3.13775578342022e-30,"ABL1/AGO2/AKT3/ANXA1/ATF2/BRCA1/CFLAR/COL4A2/CTNNB1/DAB2IP/DNMT1/EGLN1/EGR1/ENG/EPHA2/ERBB2/ETS1/NIBAN2/FASLG/FBXW7/FGF2/GAB1/HGF/HIF1A/HK2/HMGA2/HMOX1/HSPB1/ID1/IL10/IL1A/IL1B/IL6/IL6R/ITGA5/ITGB1/JAK1/KIT/KRIT1/MIR137/MIR146A/MIR155/MIR199A2/MIR200B/MIR205/MIR206/MIR21/MIR214/MIR221/MIR222/MIR29A/MIR31/MIR34A/MIRLET7B/MTDH/NF1/NFATC2/NGFR/NOTCH1/NRP1/PDPK1/PLXND1/PPARG/PRKCA/PRKD1/PTGS2/RAP1A/RHOA/RHOB/RNH1/ROCK1/ROCK2/RUNX1/S100A1/SEMA6A/SFRP1/SFRP2/SIRT1/SOD2/SP1/SPARC/SPRY2/STARD13/STAT1/STAT3/STIM1/TGFBR2/THBS1/THBS2/TNFRSF12A/TWIST1/VEGFA/WT1/XBP1",94
"BP","GO:0052548","regulation of endopeptidase activity","87/992","370/17913",1.07368756290886e-31,1.44822973601661e-29,5.39077892662444e-30,"AIFM1/AKT1/APAF1/APP/ARL6IP1/ARL6IP5/ARRB1/BAD/BAK1/BAX/BCAP31/BCL10/BCL2L11/BIRC3/BIRC5/BIRC6/BST2/CASP8/CASP9/CD44/CDKN2D/CFLAR/CSNK2A1/CCN2/CCN1/DDX3X/DHCR24/DIABLO/DNAJB6/F2R/FADD/FAS/FASLG/FYN/GAPDH/HDAC1/HGF/HMGB1/HSF1/HSPD1/HTRA2/JAK2/LEF1/MAGEA3/MDM2/MGMT/MICAL1/MIR205/MIR21/MIRLET7B/MYC/NGFR/PAK2/PARK7/PEBP1/PLAUR/PMAIP1/PPARG/PSMB9/PTGS2/PTTG1/PYCARD/RAF1/REST/RHOA/ROBO1/ROCK2/RPS3/SERPINB1/SFRP2/SIRT1/SMAD3/SOX2/SPINT2/SRC/STAT3/THBS1/TIMP1/TIMP3/TNF/TNFRSF10B/TNFSF10/TRAF2/VCP/VEGFA/VTN/XIAP",87
"BP","GO:0001667","ameboidal-type cell migration","96/992","446/17913",1.32592741479519e-31,1.74781341041185e-29,6.50592614293048e-30,"AAMP/ABL1/ACVR1/ACVR1B/ADAM17/ADAM9/AGO2/AKAP12/AKT1/AKT3/ANXA1/APOE/ARF6/BAG4/BCAR1/CALR/DAB2IP/EDNRB/EPHA2/ETS1/FBXW7/FGF2/FGFR1/FN1/GPI/HDAC6/HIF1A/HMGB1/HMOX1/HSPB1/ID1/ILK/ITGB1/ITGB3/JUN/KANK2/KIT/KITLG/KRIT1/MET/MIA3/MIR137/MIR146A/MIR155/MIR199A2/MIR200B/MIR206/MIR21/MIR221/MIR222/MIR29A/MIR31/MTOR/NF1/NOTCH1/NR4A1/NRP1/NUS1/PAK1/PDPK1/PIK3CA/PKN1/PLXND1/PPARD/PPARG/PRKCA/PRKCE/PRKD1/PTEN/PTGS2/PTK2/PTPN11/PXN/RHOA/RHOB/ROBO1/ROCK2/RREB1/SDC4/SIRT1/SP1/SPARC/SRC/SRF/SRGAP2/STARD13/STAT5A/TGFB1/TGFBR1/TGFBR2/THBS1/TIMP1/TMSB4X/TWIST1/VEGFA/ZEB2",96
"BP","GO:0007050","cell cycle arrest","68/992","231/17913",2.61733180327915e-31,3.37344987978202e-29,1.2557070242165e-29,"ABL1/AKT2/APC/ATM/AURKA/BAX/BRCA1/CAB39/CALR/CARM1/CASP2/CCNB1/CCND1/CDC123/CDC25C/CDK1/CDK2/CDK4/CDK6/CDK9/CDKN1A/CDKN1B/CDKN1C/CDKN2A/CDKN2B/CDKN2C/CDKN2D/CDKN3/CHEK2/DAB2IP/DHCR24/E2F1/EIF4G2/EP300/FOXM1/GADD45A/HMGA2/HRAS/ILK/ING4/MAP2K1/MDM2/MDM4/MIF/MIR200B/MIR34A/MSH2/MTOR/MYC/NOTCH1/PCNA/PNPT1/PRKAA1/PRNP/RASSF1/RB1/RHEB/SKIL/SMAD3/SOX2/SOX4/STK11/STRADB/TCF7L2/TGFB1/TGFBR1/THBS1/TP53",68
"BP","GO:0051402","neuron apoptotic process","69/992","238/17913",2.67804214314026e-31,3.37666183265511e-29,1.25690261683768e-29,"AIFM1/AKT1S1/AKT2/APAF1/APP/ARRB1/ATF2/ATF4/ATM/ATN1/AXL/BAX/BCL2/BCL2L1/BCL2L11/BID/BNIP3/CASP2/CASP3/CASP9/CEBPB/CHL1/CTNNB1/ERBB3/F2R/FADD/FASLG/FBXW7/FOXO3/FYN/G6PD/GAPDH/HIF1A/HMOX1/HRAS/HSPA5/ILK/JAK2/JUN/KRAS/LRP1/MAP2K4/MCL1/MSH2/MYB/NES/NF1/NGFR/NONO/NQO1/NQO2/NRP1/PARK7/PARP1/PDPK1/PIK3CA/PRKCI/PRNP/RASA1/RB1/RHOA/ROCK1/SET/SOD2/TFAP2A/TGFB3/TNF/TP53/TYRO3",69
"BP","GO:0071496","cellular response to external stimulus","80/992","320/17913",3.55259170576199e-31,4.38404933902543e-29,1.63188479026155e-29,"AIFM1/AKT1/ATF3/ATF4/AXL/BAD/BAK1/BCL10/BCL2/BECN1/BNIP3/CASP2/CASP8/CBS/CD68/CDKN1A/CDKN2B/CHEK1/DNM1L/EGFR/ENG/FADD/FAS/FOS/FOSL1/FYN/GADD45A/GSTP1/HMOX1/HSF1/HSP90B1/HSPA5/HSPA8/ICAM1/IL1B/JUN/KANK2/MAP2K4/MAP3K1/MAP3K14/MAPK1/MAPK3/MAPK8/MDM2/MED1/MTOR/MYD88/NAMPT/NCOA1/NFKB1/P2RX7/PMAIP1/PPARG/PRKAA1/PRKD1/PTGS2/PTPN11/RAC1/SESN2/SFRP1/SFRP2/SIPA1/SIRT1/SKP2/SLC2A1/SLC38A2/SLC9A1/SNAI2/SRF/TAF1/TGFB1/TNC/TNFRSF10B/TNFRSF1A/TP53/TRIM24/TSC1/USF1/VDR/XBP1",80
"BP","GO:0051052","regulation of DNA metabolic process","90/992","403/17913",6.08311854610875e-31,7.35043490988141e-29,2.73606932852391e-29,"AIFM1/AKT1/APAF1/ATF1/ATM/ATR/ATRX/AURKB/AXIN2/BAX/BCL6/BLM/BRCA1/CCDC88A/CDC7/CDK1/CDK2/CDK9/CDKN1A/CHEK1/CHEK2/CTNNB1/DEK/DNAJC2/DNMT1/DTX3L/EGFR/ERCC1/NIBAN2/FBXW7/FGF2/FGFR1/FOXM1/HGF/HMGA2/HMGB1/HNRNPD/HRAS/HSF1/HSP90AA1/IL10/IL6/JUN/KMT2A/MAP2K4/MAP2K7/MAPK1/MAPK3/MEN1/MGMT/MIR146A/MIR155/MIR221/MIR29A/MLH1/MSH2/MSH3/MSH6/MYC/NAT10/OGG1/PARP1/PCNA/PIK3CA/POT1/PPARG/PPP2R1A/PRKCD/PRMT5/RAC1/RAD51/RPS3/SETD2/SETDB1/SIRT1/SMC1A/SRC/STAG2/STAT6/TERF1/TERF2/TERF2IP/TFRC/TGFB1/TP53/TRIM28/TWIST1/WT1/XRCC1/XRCC5",90
"BP","GO:0031331","positive regulation of cellular catabolic process","82/992","341/17913",1.19928451098056e-30,1.41956125789535e-28,5.28406558973388e-29,"ADAM9/AGO2/AKT1/AKT2/APOE/ARNT/ATM/AURKA/AXIN1/BAD/BAX/BCAP31/BCL2L11/BECN1/BNIP3/CAV1/CD81/CLU/CSNK1A1/DAB2IP/DTX3L/EDEM1/EGF/FBXW7/FOXO3/FTO/GSK3A/GSK3B/HDAC6/HIF1A/HK2/HMOX1/HNRNPD/HSF1/HSP90AA1/HSPA1A/HSPB8/IGF1/IL1B/IL6/IRS1/KAT5/KHSRP/LDLR/LRP1/MAP3K7/MAPK3/MAPK9/MDM2/MSN/MTDH/P2RX7/PARK7/PFKFB3/PIP4K2A/PLK1/PNPT1/PPARA/PRKAA1/PRKCD/PRKD1/PTEN/PTK2/ROCK1/ROCK2/SESN2/SIRT1/SIRT2/SMAD7/STK11/TAF1/TBK1/TMEM173/TNF/TNFRSF1B/TRIM13/TSC1/TSC2/TWIST1/USP13/USP5/VCP",82
